"id";"question_id";"user_id";"details";"date_modified"
"374";"230";"3";"<p>Bonjour</p><p></p><p>La maladie de Behcet est une vasculite multisystémique caractérisée par des aphtes buccaux récidivants, des ulcères génitaux, une atteinte inflammatoire occulaire, des lésions cutanées, une atteinte fréquente des articulations.</p><p>Le diagnostic de votre patiente semble être établi devant les critères (ulcères bouches, génitaux, atteinte peau, articulaire), algré l'absence d'atteinte occulaire et l'absence de test de pathergenie.</p><p></p><p>En cas d'aphtose buccale ou génitale résistante au traitement, un traitement par prednisone fazible dose 15mg/j rapidement dégressif sur 2-3 sem peut se discuter;, mais également un traitement de fond par azathioprine à la dose de 2.5mg/kg/j après génotypage TPMT, ce qui préviendra l'atteinte occulaire.</p><p></p><p>""In patients intolerant or resistant to colchicine, azathioprine(AZA) can represent an effective second-line treatment.Efficacy of AZA for oral and genital ulcers and for arthritiswas documented in a 2-year RCT of AZA (2.5 mg perkilogram of body weight per day) (11). In addition, AZAwas superior to placebo in preventing new eye diseaseinvolvement (11). Based on this evidence, AZA can beconsidered as a first-line treatment in patient carrying alsomildocular involvement.""</p><p></p><p>J'espère avoir répondu à votre question,</p><p>Bien à vous,</p><p></p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-09 09:52:27"
"375";"232";"131";"<p>Bonjour,</p><p><em>D. fragilis </em>est le protozoaire le plus fréquemment retrouvé dans les selles à l’âge pédiatrique. Son caractère pathogène chez l’enfant est débattu [Kalleveen et al, 2020]. Une étude réalisée récente en Belgique et aux pays Bas a inclus 200 enfants de 5-19 ans symptomatiques avec douleur abdominale chronique ou diarrhée sans étiologie identifiée et 122 enfants sains témoins. <em>D.fragilis</em> était plus fréquent chez les témoins (71%) que les enfants symptomatiques (45%) [Brands et al.2019] et les marqueurs d’inflammation intestinale était équivalent dans les 2 groupes. &nbsp;Par ailleurs, <em>D.fragilis </em>est<em> </em>beaucoup plus fréquent chez l’enfant que chez l’adolescent. </p><p>Le metronidazole est le traitement le plus simple à prescrire en France pour éradiquer <em>D. fragilis. </em>Les données concernant son efficacité sont partielles, mais environ 1 enfant sur 2 est de nouveau porteur du parasite à 3 mois[Kalleveen et al, 2020].&nbsp;</p><p>Il est également difficile de conclure sur l’intérêt de l’éradication du parasite sur les symptômes type douleur abdominale et diarrhée. Plusieurs études observationnelles parfois rétrospectives ont conclu à une amélioration des symptômes pour les enfants traités mais la seule étude randomisée ayant comparé un traitement par metronidazole versus placebo n’a pas montré de différence sur l’EVA dans les 2 groupes [Röser, 2014].&nbsp;</p><p>Au total, je ne referai pas de parasitologie des selles et retraiterai pas car il n’y a pas de lien établi entre la présence de ce parasite et les symptômes  et le premier traitement entrepris n'a pas permis une franche amélioration clinique. </p><p>En espérant avoir répondu à votre question,</p><p>Bien cordialement</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-13 17:27:10"
"376";"214";"290";"<p>Merci beaucoup pour toutes ces réponses.</p><p>Cordialement,</p>";"2021-03-14 11:09:30"
"377";"231";"2";"<p>bonsoir</p><p>Votre question est difficile</p><p>Vous avez proposé une première ligne de traitement par Pylera* puis devant la persistance une deuxième ligne avec amoxicilline et métronidazole.</p><p>Il faut vérifier l'efficacité de votre 2eme ligne de traitement par breath test. Bien sur j'imagine que vous avez également prescrit des IPP à bonne dose qui font partie également du traitement. Si il y a à nouveau résistance avec symptômes, le dernier traitement non essayé est avec la clarithromycine. Il n'y a pas moyen d'envoyer les prélèvements pour qu'un antibiogramme soit fait quelque part ? Si tel n'est pas le cas, les fluoroquinolones ont également parfois démontré un effet.</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-14 23:54:05"
"378";"233";"3";"<p>Bonjour</p><p></p><p>La prise en charge médicale de l'ECUN repose sur:</p><ul><li>la mise au repos digestif</li><li>la pose d'une d'aspiration gastrique</li><li>un soutien hémodynamique et rééquilibration hydroélectrolytique</li><li>une antalgie</li><li>une antibiothérapie large spectre.</li></ul><p>L'antibiothérapie à large spectre est triple voire quadruple et associera amoxicilline ou cefotaxime associé à un aminoside et un anaerobie (métronidazole). La vancomycine peut être associée (entérocoques). Enfin si les prélèvements ont prouvé une infection fungique il faut precrire un anti-fungique type fluconazole ou amphoB.</p><p>En résumé :</p><ul><li>B-lactamine à adapter à la flore du patient en fonction des résistance</li><li>Aminosides</li><li>Anti-anaérobie</li><li>vancomycine (entérocoques)</li></ul><p>En espérant vous avoir aidé, </p><p>bien à vous</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-16 09:16:31"
"379";"240";"2";"<p>bonjour</p><p>votre question n'est pas directement en rapport avec une thématique de nutrition. Les expériences de bébé nageurs ne reposent pas sur une littérature médicale bien définie. Il est raisonnable de conseiller les bains en piscine à partir de 4 mois, une fois les premières vaccinations faites. Il n'y a pas plus d'infection respiratoires ultérieures chez les bébés nageurs dans une étude norvégienne. Plus de crise de sifflement sont notés chez l'enfant atopique (mais n'y a t'il pas un biais ?).</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-21 16:30:27"
"380";"236";"2";"<p>bonjour</p><p>Votre question montre bien l'importance du seuil de résistance accrue des infections à HP. Sous biothérapie, cette inquiétude est à juste titre majorée. Il convient de traiter par amoxicilline, ciprofloxacine (30 mg/kg/j en 2 prises) et oméprazole pendant 14 jours. il faudra contrôler 1 mois à distance par test respiratoire bien sur. Son âge nous permet d'utiliser cet antibiotique sans arrière pensée.</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-21 16:49:54"
"381";"235";"5";"<p>Chère Consœur,</p><p>Sur les courbes, les infléchissements statural et pondéral semblent contemporains.</p><p>Par principe, il faut doser les IgA anti-transglutaminase à la recherche d'une maladie cœliaque et, si l'infléchissement se confirme, prendre un avis auprès d'un endocrinologue pour recherche un déficit en hormone de croissance ou une autre cause endocrinienne.</p><p>Merci également de rappeler aux parents la nécessité de boire au moins 250 ml de lait de croissance par jour (qui ne peut pas être remplacé par le lait demi-écrémé) et de manger au moins 40 g de produit carné par jour, le tout pour assurer les besoins en fer.</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-21 20:16:27"
"382";"237";"5";"<p>Madame,</p><p>Les préparations infantiles à base d'hydrolysat de protéines de riz (Modilac Riz et Novalac Riz) offrent exactement les mêmes garanties que toutes les autres préparations infantiles. Elles peuvent donc être consommées sans problème, même très longtemps.</p><p>Dans les familles qui imposent des régimes végétaliens à leur enfant, il s'agit même de la seule solution permettant d'éviter des carences nutritionnelles majeures qui engagent le pronostic vital (voir les recommandations de la société savante de nutrition pédiatrique jointes). Elles devront alors idéalement être poursuivies jusqu'à 6 ans, voire plus.</p><p>Attention de ne pas utiliser des jus de riz, d'amande ou de tout autre végétal, disponibles dans les magasins bio et totalement inadaptés aux nourrissons, engageant même leur pronostic vital (voir publication jointe).</p><p>Accessoirement, je rappelle que les préparations infantiles bio doivent être évitées car non seulement elles ne présentent strictement aucun intérêt mais la plupart sont dépourvues d'acide arachidonique, ce qui peut être délétère chez le nourrisson (voir publication jointe).</p><p>Cordialement.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-21 20:25:50"
"383";"238";"121";"<p>Bonjour il est difficile de donner des pistes en effet le tableau est assez succinct et montre essentiellement une cytolyse (transaminase à 2 N) avec des GGT quasi normale. Il faudrait don savoir si il s'agit d'une cytolyse chronique ou aiguë. Les pistes sont virales si aiguë et virale, toxique, auto-immune, Wilson si chronique. Un algorithme est donné dans le pas à pas de pédiatrie (<a href=""https://pap-pediatrie.fr/biologie-genetique/conduite-tenir-devant-une-elevation-des-transaminases"" rel=""noopener noreferrer"" target=""_blank"">https://pap-pediatrie.fr/biologie-genetique/conduite-tenir-devant-une-elevation-des-transaminases</a>) </p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-22 02:23:12"
"384";"239";"121";"<p>Bonjour je suppose que la maman est bien contrôlée pour sa maladie céliaque. L'enfant partage sans doute les HLA à risque. Cependant les études chez les enfants à haut risque de maladie caeliaque (comme votre patient) l'introduction de gluten à 4 versus 6 mois ou 6 mois versus 12 mois est associé à un développement plus précoce des anticorps ou d’une maladie caeliaque mais sans différence au décours du suivi. Les recommandations &nbsp;de l'ESPGAN 2015 sont donc &nbsp;de l'introduire entre 4 et 12 mois en évitant de trop grosses quantités. On peut noter l'absence de recommandation spécifiques pour les apparentés caeliaque dans ces recommendations ESPGHAN 2015.</p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-22 03:06:22"
"385";"235";"62";"<p>Merci de votre réponse </p>";"2021-03-22 09:31:51"
"386";"230";"265";"<p>bonjour</p><p> je vous sollicite concernant mon patient atteint de BEHCET sans atteinte oculaire</p><p>  </p><p> les lésions d'aphtose buccale ont disparues sous prednisone et soins locaux toutefois concernant l'azathioprine faut il faire obligatoirement le genotypage TMTP avant administration du médicament car ce type d'examen est irréalisable chez nous </p><p> bien cordialement</p>";"2021-03-22 10:47:36"
"387";"230";"3";"<p>Bonjour</p><p></p><p>Je suis heureuse que votre patiente aille mieux.</p><p>Pour ce qui est du génotypage TPMT avant la mise sous Imurel, il évite les effets indésirables rares mais graves à type d'aplasie médullaire. Il est donc souhaitable de le réaliser. Il s'agit d'une prise de sang, à réaliser après signature d'un consentement.</p><p><a href=""https://pubmed.ncbi.nlm.nih.gov/19129430/"" rel=""noopener noreferrer"" target=""_blank""> <strong>TPMT</strong> testing before <strong>azathioprine</strong> therapy? </a>[No authors listed] Drug Ther Bull. 2009 Jan;47(1):9-12. doi: 10.1136/dtb.2008.12.0033. PMID: 19129430 Review.</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-23 08:19:44"
"388";"242";"16";"<p>Lorem ipsum dolor sit amet…</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-24 17:39:01"
"389";"242";"127";"<p>Réponse à l'expert</p>";"2021-03-24 17:39:24"
"390";"242";"16";"<p>Re</p><p></p><p></p><p></p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-24 17:39:39"
"391";"241";"1";"<p>Bonjour,</p><p>Il nous est malheureusement impossible de vous proposer une étiologie certaine pour cette 'masse' avec les éléments clinico-biologiques fournis, même après concertation multidisciplinaire clinique, radiologique et chirurgicale. </p><p></p><p>Les hypothèses les plus probables sont soit une hernie hiatale par roulement (+ glissement), soit une duplication digestive de la jonction oeso-gastrique.</p><p></p><p>Il nous faudrait l'ensemble de l'imagerie et le résultat des biopsies pour avancer dans le diagnostic.</p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-25 09:51:44"
"392";"241";"129";"<p>Bonjour</p><p>Merci. Je vous tiendrai au courant à la réception des résultats des biopsies</p><p>Merci</p><p></p>";"2021-03-25 10:13:32"
"393";"243";"131";"<p>Bonjour,</p><p>Concernant ces 2 enfants, si ces épisodes sont uniques chez des enfants qui vont bien, il n'y a pas lieu de pousser les explorations. Concernant les nourrissons de moins de 3 mois, l'échelle d'Amsterdam peut être utile (jointe) et pour la consistence, celle de Bruxelles inspirées de l'échelle de Bristol. je vous joins également un article balayant les indications que l'on peut avoir lors de l'examen macroscopique des selles, ainsi que les examens habituellement pratiqués sur les selles.</p><p>bien cordialement</p><p></p><p></p><p>Nous vous remercions d'avoir utilisé CrossDoc et espérons vous revoir bientôt.</p>";"2021-03-25 13:17:52"
"394";"243";"333";"<p>Merci pour votre réponse</p><p>les émissions de glaires sont répétées sans être permanentes, si j'ai l'habitude de glaires parfois présentes dans les selles. Je suis étonnée de l'émission de matières glaires directement dans la culotte (photo prise par les parents). </p><p>du coup je ne savais pas quoi dire aux parents.</p><p>DRCPOLES</p>";"2021-03-25 17:29:30"
